Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-14 13:30:00-04:00,247.80999755859375,247.82000732421875,247.17999267578125,247.48500061035156,2132596,0.0,0.0
2025-10-14 14:30:00-04:00,247.49000549316406,248.75,247.14439392089844,248.4199981689453,3822730,0.0,0.0
2025-10-14 15:30:00-04:00,248.42999267578125,248.84500122070312,246.72999572753906,247.85000610351562,4482259,0.0,0.0
2025-10-15 09:30:00-04:00,249.3800048828125,251.82000732421875,248.63999938964844,250.85000610351562,8163531,0.0,0.0
2025-10-15 10:30:00-04:00,250.8699951171875,251.4691925048828,249.8000030517578,249.85989379882812,3430819,0.0,0.0
2025-10-15 11:30:00-04:00,249.82000732421875,250.04969787597656,248.72000122070312,249.77499389648438,2879510,0.0,0.0
2025-10-15 12:30:00-04:00,249.77999877929688,249.9499053955078,247.47999572753906,248.0904998779297,2290291,0.0,0.0
2025-10-15 13:30:00-04:00,248.10499572753906,249.8000030517578,248.0500030517578,249.64700317382812,1934212,0.0,0.0
2025-10-15 14:30:00-04:00,249.64999389648438,250.10000610351562,249.47999572753906,249.9199981689453,2139459,0.0,0.0
2025-10-15 15:30:00-04:00,249.92999267578125,250.07000732421875,248.1699981689453,249.42999267578125,4229173,0.0,0.0
2025-10-16 09:30:00-04:00,248.27000427246094,248.3800048828125,246.17999267578125,247.50999450683594,9564057,0.0,0.0
2025-10-16 10:30:00-04:00,247.49000549316406,249.0399932861328,247.48170471191406,248.23500061035156,4826932,0.0,0.0
2025-10-16 11:30:00-04:00,248.1699981689453,248.66310119628906,247.03500366210938,247.72000122070312,3305994,0.0,0.0
2025-10-16 12:30:00-04:00,247.70010375976562,247.7720947265625,246.0399932861328,247.22000122070312,4045208,0.0,0.0
2025-10-16 13:30:00-04:00,247.22000122070312,247.4199981689453,245.25999450683594,245.66000366210938,3995746,0.0,0.0
2025-10-16 14:30:00-04:00,245.63999938964844,247.02000427246094,245.1300048828125,246.5500030517578,3603265,0.0,0.0
2025-10-16 15:30:00-04:00,246.55999755859375,247.91000366210938,246.35000610351562,247.42999267578125,3734949,0.0,0.0
2025-10-17 09:30:00-04:00,248.02000427246094,250.32000732421875,247.27000427246094,249.5601043701172,11142993,0.0,0.0
2025-10-17 10:30:00-04:00,249.6439971923828,249.86000061035156,248.22999572753906,248.47999572753906,3459331,0.0,0.0
2025-10-17 11:30:00-04:00,248.47999572753906,250.35000610351562,248.09719848632812,250.29649353027344,4277714,0.0,0.0
2025-10-17 12:30:00-04:00,250.29330444335938,251.36000061035156,250.27520751953125,250.81500244140625,6063960,0.0,0.0
2025-10-17 13:30:00-04:00,250.8000030517578,252.53500366210938,250.2449951171875,252.3000030517578,3952984,0.0,0.0
2025-10-17 14:30:00-04:00,252.2823944091797,252.82000732421875,251.6999969482422,252.75999450683594,3982655,0.0,0.0
2025-10-17 15:30:00-04:00,252.75,253.3800048828125,252.1199951171875,252.3000030517578,7247788,0.0,0.0
